-22.214,0.0440896
-38.609,0.000225874
-44.069,6.79889e-05
-8.9979,0.000426735
-14.235,0.00129217
-20.173,0.0031211
-27.347,0.00140501
7.80183,0.000135826
0.85092,6.48708e-05
-16.412,0.00239645
-25.059,0.000940375
14.0835,4.38396e-06
5.65864,7.08024e-05
-29.977,0.000664455
-40.338,0.000149541
-1.1166,0.000112804
-11.255,0.00029549
-46.882,0.000115379
-46.764,1.10292e-05
-10.807,0.000271808
-10.466,0.000562474
-20.892,0.00662252
-22.487,0.0152958
13.5467,3.89429e-05
12.1743,4.09635e-05
-27.792,0.00056629
-30.861,0.00158488
9.16674,0.000174705
6.32035,3.36799e-05
-33.802,0.00075793
-38.585,2.4369e-05
1.52132,7.11065e-05
-3.0387,9.8467e-05
-18.378,0.00134182
-17.139,2.21951e-05
6.98834,5.37253e-05
8.45010,1.78688e-05
-5.3308,0.00011928
-5.8053,0.000483103
18.4004,1.23589e-05
18.1486,0.000107048
-3.6860,8.54079e-05
-5.6344,0.000469701
22.5654,9.91082e-05
20.8396,5.52817e-05
-22.638,0.0144421
-26.300,0.00132599
1.97759,1.97378e-05
-1.4618,4.45312e-05
-29.611,0.000755497
-22.794,0.0085205
2.21864,0.000102817
9.25887,5.01327e-05
-9.0094,0.00020327
-3.9054,0.000273013
21.1855,0.000148224
26.5121,0.000130194
-18.026,0.00394575
-14.396,0.000124932
14.6888,2.88105e-05
18.5414,4.76641e-05
-29.423,0.000172042
-27.507,0.00211864
1.65572,0.000187569
3.79472,7.85549e-05
-28.319,0.0011939
-35.106,0.0005947
-30.708,9.84245e-06
-37.272,0.00011202
-11.675,4.8587e-05
-20.176,0.00152783
-15.700,0.000977144
-23.978,0.00364063
1.70324,4.88052e-06
-8.2713,0.000547394
0.19914,0.00018307
-9.5528,2.38384e-05
-13.652,0.000550447
-25.341,0.00894508
-16.792,3.52467e-05
-28.258,0.00045486
-30.115,0.00168297
-31.323,0.000213663
-26.040,0.00142106
-27.026,8.0376e-05
-5.9165,0.000175332
-8.8386,0.000458646
-3.4771,0.000168404
-6.1766,0.000609769
-3.1990,0.00106012
-7.5951,0.000693955
1.76047,2.19905e-05
-2.4130,0.000116425
-11.000,0.00105768
-17.110,0.00714341
-7.6763,0.000135959
-13.563,0.000497112
-14.939,0.000134733
-15.026,0.00076496
-21.572,0.0174892
-21.437,0.00316014
-3.6828,0.00066054
-5.4844,9.91815e-05
-11.951,0.00045666
-13.530,0.000155491
7.57962,3.95023e-05
4.30407,2.87289e-05
1.83108,7.50063e-05
-1.2218,3.3979e-05
-13.164,0.000875805
-18.153,0.000905377
-20.548,0.00413441
-25.314,0.000267521
-19.694,0.00638252
-14.203,0.00025194
-19.863,0.000538121
-14.150,0.000743403
-0.8832,0.000109793
2.89360,0.000138943
-2.6883,0.000212104
1.31117,0.00016788
-0.2825,8.44523e-05
2.02039,0.000715507
0.43254,0.000122525
2.95807,0.000135804
-13.471,0.00186115
-12.882,0.000505123
-14.391,0.00025963
-13.580,0.000495059
0.47022,0.000107464
-0.1497,2.7989e-05
32.1965,1.24283e-05
31.7991,8.15558e-05
14.4593,2.11022e-05
12.1257,5.74344e-05
44.5502,0.000296415
42.4391,0.000250048
21.7950,1.87089e-05
17.9874,9.73363e-05
54.4060,0.000714605
50.8210,0.000371092
3.78416,4.91754e-05
-1.7370,0.000542968
34.7597,3.41381e-05
29.4610,1.48912e-05
-15.691,0.000558699
-10.733,0.000654384
22.4984,0.000175262
27.6795,1.9941e-05
5.85239,3.0873e-05
9.09723,2.21112e-05
42.4069,0.000236647
45.8743,0.000535019
2.52640,9.38793e-05
4.29728,6.42041e-05
41.6010,4.1091e-05
43.5944,8.41614e-06
-7.9297,0.000556785
-7.8724,0.000193269
29.5094,4.15676e-05
29.7893,3.20703e-05
-11.299,0.000748285
-5.2199,0.00129576
16.1828,2.18157e-05
22.4845,3.15337e-05
-2.6975,5.58821e-05
1.66782,0.000108657
23.1489,6.6073e-05
27.7368,1.3774e-06
2.52141,0.00026809
5.41284,0.000106015
30.8879,4.09935e-05
34.0019,4.66077e-05
-20.877,0.00307943
-19.699,0.00783608
5.85399,0.000213234
7.25437,3.79964e-05
-30.420,0.00047529
-18.763,0.00123895
3.52492,2.28826e-05
15.4050,3.42545e-05
-14.264,0.000744839
-4.3205,0.000582846
18.0457,3.99782e-05
28.2121,3.0221e-06
-19.707,0.000236121
-11.237,7.70882e-06
15.1230,1.01037e-05
23.8155,7.72283e-06
-35.550,0.00013328
-28.794,6.68625e-05
-2.3561,0.000134544
4.62273,7.50931e-06
10.3076,6.62393e-05
8.36054,1.57508e-05
10.0339,3.19487e-05
8.30947,6.22607e-05
22.5053,7.17117e-05
18.8446,4.09586e-05
20.5962,9.18377e-06
17.1581,4.91008e-05
39.4586,0.000107883
34.3239,1.73016e-05
40.0696,0.000107977
35.1575,7.13928e-05
19.6564,5.89882e-05
12.8080,0.000125336
18.6319,4.89574e-05
12.0062,5.68072e-06
0.62403,0.000418418
4.25540,0.00032496
6.81398,3.40614e-05
10.6679,5.84025e-05
20.3765,1.77848e-05
22.2942,6.08657e-06
24.9310,1.69801e-05
27.0713,8.2089e-06
26.6681,4.05473e-05
27.1119,8.66516e-05
33.7427,8.56146e-05
34.4091,5.39102e-06
14.4206,6.50483e-05
13.1507,1.30585e-05
19.8598,3.69411e-05
18.8125,7.08991e-05
-8.3115,6.73371e-05
-3.5596,0.000147507
-12.829,0.00108753
-7.8551,0.000801216
-1.5015,3.70518e-05
1.53675,0.000228434
-7.6550,6.93902e-05
-4.3941,0.000627478
13.3350,3.61794e-05
14.8993,4.59216e-05
9.70161,2.33348e-05
11.4885,2.67237e-05
-11.854,5.31816e-05
-12.004,0.000461602
-17.123,0.00219168
-17.050,0.00817861
-20.955,0.0079529
-10.624,0.00116905
-19.009,0.00103281
-8.4565,0.000210011
-6.5902,9.03838e-05
2.02652,0.000182523
-6.2801,2.50759e-05
2.55919,0.000229749
-2.4153,8.0316e-05
4.72743,2.64484e-05
0.41482,4.94243e-05
7.78020,5.22704e-06
-20.050,0.000325382
-14.621,0.00143819
-18.855,0.0025869
-13.204,5.80833e-05
-21.810,0.00156843
-24.067,0.00334767
5.37824,2.699e-05
3.34323,9.45871e-05
-6.3762,0.000467522
-10.347,6.95077e-05
19.1768,1.64609e-05
15.4282,9.91533e-07
-4.8075,0.000207823
-10.252,0.00083232
23.2656,2.05275e-05
18.0430,0.00012289
-21.373,0.000491331
-28.532,0.000441022
5.06428,2.56396e-05
-1.8719,8.48025e-06
-32.289,0.000155998
-28.968,0.00102938
1.36286,3.52584e-05
4.90633,8.05689e-05
-9.3004,0.000256242
-7.6932,0.000137178
22.7162,3.32399e-05
24.5461,2.44054e-05
-18.393,0.00464981
-18.260,0.000574485
16.1433,9.0134e-05
16.4991,1.70594e-05
-27.404,0.000204616
-28.985,0.00152984
5.49674,0.000122469
4.13897,0.000299011
3.97964,7.69315e-05
8.42107,0.00010946
26.9237,2.20128e-05
31.5877,3.34478e-05
14.0260,7.22566e-05
16.7538,1.85042e-05
35.3347,6.03099e-05
38.2851,2.42029e-05
13.4779,1.82954e-05
14.7318,3.5285e-06
37.3067,4.55468e-05
38.7831,0.000155162
-8.4756,0.000685794
-8.9354,0.000908767
13.7177,5.81658e-05
13.4805,8.78419e-06
-9.4592,5.31636e-05
0.56069,0.000249021
19.9485,5.27362e-05
30.1910,7.82269e-06
8.14197,6.32233e-05
16.4482,1.44089e-05
35.9142,5.15254e-05
44.4431,0.000318923
-3.0678,0.000191411
3.76449,6.74918e-05
27.2246,4.66194e-05
34.2795,6.94611e-06
-17.466,0.00025167
-12.347,1.68754e-05
11.1903,0.000125366
16.5316,7.43305e-06
-8.1644,0.00010778
-11.749,0.000430967
-12.975,0.000342193
-16.337,0.000483264
5.47827,4.91595e-06
0.17992,1.06418e-05
-0.9685,0.000217331
-6.0443,0.0002169
16.6645,0.000172017
9.89219,1.60439e-05
12.7377,6.81386e-06
6.18801,6.92956e-05
-1.6928,0.000253318
-10.178,0.000221153
-7.2550,0.000657584
-15.518,0.00114115
-12.165,0.000400009
-10.171,0.000120536
-10.513,0.000342521
-8.2967,0.000765302
9.03214,0.000159245
9.31227,0.000120963
9.04888,0.000187938
9.55160,0.000117158
9.55668,9.8544e-06
8.36285,3.09931e-05
12.0935,0.00015488
11.1222,3.8518e-06
-1.2458,3.15509e-05
-4.1533,0.000440306
-0.3444,5.426e-05
-3.0293,5.77161e-05
10.7755,1.10715e-05
13.8898,6.24504e-05
1.71968,7.89927e-05
5.05659,4.35812e-05
19.0305,8.13631e-06
20.4312,0.000109241
8.33928,0.000153407
9.96254,1.61596e-05
28.1000,1.57264e-06
28.0268,5.56809e-05
19.9288,4.85848e-05
20.0781,5.41667e-06
4.35511,0.000248386
2.56819,5.73947e-05
-5.4515,0.00062896
-7.0158,7.55393e-05
3.81479,2.11379e-05
12.5075,0.000157974
1.22253,0.000164862
10.1379,0.000120334
19.6245,8.22619e-05
26.6037,3.73479e-06
15.3969,9.52492e-06
22.5986,6.0577e-05
18.0323,3.87587e-05
23.5375,5.184e-06
16.3248,1.50794e-05
22.0525,2.39664e-05
1.84219,9.83506e-06
5.63374,0.000144724
-1.5008,0.000980077
2.51331,0.000146139
-14.730,4.68346e-05
-12.148,9.42538e-05
14.5727,7.18311e-05
17.3776,0.000147922
-3.7429,0.000713862
-2.8742,3.98718e-05
23.9253,3.07486e-05
25.0165,5.90357e-06
1.39983,8.733e-05
0.79450,0.000225042
31.5881,1.57193e-05
31.2054,8.64173e-05
-19.612,0.00657525
-21.931,0.0078022
8.94068,4.31647e-05
6.84430,1.6427e-05
-33.098,0.000285794
-24.937,0.000573097
2.66914,0.000220556
11.0524,9.10687e-05
-14.555,0.00187105
-8.1083,0.00104214
19.5764,5.68918e-06
26.2461,3.18735e-05
-20.074,0.00316897
-15.101,2.43382e-05
16.5775,4.03438e-05
21.7733,3.42123e-05
-33.531,0.00276785
-30.272,0.00053776
1.48488,7.70578e-05
4.96698,2.26151e-06
-20.940,0.0252918
-11.659,0.000245108
4.11831,5.92789e-05
13.6221,9.71208e-06
-15.340,0.000381477
-7.7729,3.5543e-05
8.08317,1.75797e-05
15.8734,4.37465e-06
-12.314,0.000182116
-6.2208,0.00052352
13.6293,0.000152602
19.9455,1.59723e-05
-38.714,0.000427725
-34.334,0.000527626
-14.405,0.000103041
-9.8031,1.39755e-05
-42.268,0.000229202
-27.408,0.000463484
-10.745,0.00103081
4.33717,6.23745e-05
-29.112,0.00117737
-15.966,0.000249241
0.77443,5.23655e-05
14.1431,0.000107654
-36.748,0.00221857
-25.076,0.00145335
-4.3411,0.000419761
7.55363,6.37247e-05
-55.593,3.83011e-05
-45.635,0.000399475
-24.821,0.00428586
-14.640,0.000314995
-1.5369,0.000241384
-0.2818,0.000401111
-4.2333,4.4183e-05
-2.7555,8.40508e-05
7.65958,4.56635e-05
7.20109,0.000146319
3.32781,6.79371e-05
3.09191,0.000198109
22.4199,4.67089e-05
20.4874,1.3724e-05
20.6082,5.13177e-05
18.8984,8.149e-05
-0.3834,0.000108351
-4.0295,0.000320096
-3.8306,2.52447e-05
-7.2541,0.000306428
-13.426,0.000229363
-6.5924,0.000838617
-9.6588,0.000532933
-2.6026,3.99648e-05
3.32519,0.000125795
8.44519,8.02162e-06
5.45703,2.44828e-05
10.7996,0.000204273
7.42385,0.000108676
11.0698,0.000140143
12.0757,1.57968e-05
15.9444,1.52376e-05
-7.8248,0.000318753
-5.8924,9.46587e-05
-4.8083,0.00015224
-2.6533,0.000260274
-14.597,0.000580086
-6.6428,0.000431046
-21.537,0.00590268
-13.361,0.000401506
-10.788,0.000401124
-4.5475,1.83686e-05
-19.364,0.00168591
-12.901,0.000121876
1.85552,0.000560348
6.62210,0.000187729
-4.2005,0.00092898
0.78858,8.81189e-05
-26.335,0.00151884
-23.282,0.00237439
-34.027,0.000243554
-30.751,0.000643494
-29.446,5.58862e-05
-15.913,0.000725169
-29.923,0.00335382
-16.167,0.000301269
-18.082,0.000212353
-6.2633,0.00048032
-20.194,0.00981826
-8.1533,6.16917e-05
-16.100,0.000424037
-5.7553,0.000428571
-15.692,0.0015433
-5.1252,0.000250267
-36.736,6.01506e-05
-28.105,8.89969e-05
-37.964,0.000233423
-29.110,0.00142753
-26.886,0.000136069
-33.211,6.84148e-05
-29.274,5.27933e-05
-35.377,0.000158847
-4.1929,7.20701e-05
-12.232,0.000347387
-8.2171,0.00036218
-16.033,0.000516689
-7.0335,0.000510348
-16.546,3.59648e-05
-8.5377,0.000169908
-17.828,0.000273276
-16.340,0.000144875
-27.567,0.00127227
-19.479,0.00384237
-30.483,0.0012181
-31.446,0.000307973
-32.193,3.04921e-06
-27.371,0.00463411
-27.896,0.00010677
-1.1984,4.3459e-05
-3.6590,0.0011753
1.24096,1.11127e-05
-0.9970,0.000770801
-14.700,0.000731659
-18.635,0.00100782
-9.7413,0.00010277
-13.453,0.000136307
-16.452,0.00262736
-22.101,0.00203063
-13.128,0.00297939
-18.554,0.00321832
-0.7950,5.80205e-05
-0.4215,0.000105816
-7.4282,0.000738591
-6.8321,0.000384811
16.5105,5.99233e-05
15.1704,0.000233731
8.24188,3.81665e-05
7.12438,2.20365e-05
11.5531,2.16217e-05
8.73906,4.99264e-05
5.80458,0.000222239
3.21312,3.66465e-05
-3.1412,0.00048586
-7.6689,0.0010239
-10.525,0.000387901
-14.830,0.000319618
-8.3152,0.00120279
-2.3632,0.000312146
-8.4848,0.00017258
-2.3102,0.000371891
16.5451,9.23188e-06
20.7835,1.19551e-05
14.7401,5.14991e-05
19.2010,7.19609e-05
0.92603,0.000690024
3.69046,0.000272865
1.64111,0.000444076
4.62813,0.000103359
-6.2135,0.000895051
-5.1628,0.00142281
-7.1339,3.4875e-05
-5.8605,0.000581075
-11.653,7.69132e-05
-19.306,0.00172581
-46.042,0.0012134
-53.472,1.99875e-05
9.24824,6.67729e-05
-0.1179,9.32334e-06
-26.775,0.00237871
-35.919,0.000436009
16.0251,0.000190774
5.18497,5.67294e-06
-17.478,4.40452e-05
-28.096,0.00520166
4.92704,7.45184e-05
-7.6267,0.000166811
-30.212,0.00294299
-42.543,8.96359e-05
-9.7358,0.000142352
-11.809,0.000158715
-37.660,0.000395923
-39.512,4.69489e-05
18.7208,3.587e-05
14.9330,2.96859e-05
-10.839,0.000550098
-14.404,0.000115131
14.8360,1.49678e-05
9.57433,1.52667e-05
-12.204,0.000218855
-17.243,0.000591781
11.2926,8.30171e-05
4.31734,5.81346e-05
-17.383,0.00182004
-24.135,0.00775753
7.58747,0.000580462
6.63391,0.000205857
-31.045,0.00181423
-31.776,7.19505e-05
23.1016,7.89473e-05
20.4344,8.27386e-05
-17.166,3.20831e-05
-19.611,0.00148393
27.7618,3.78284e-05
23.6207,4.90474e-06
-9.9866,0.000917572
-13.905,0.000854617
11.2761,1.96579e-05
5.42130,0.00016443
-28.107,0.00362482
-33.740,0.000160746
6.54541,3.45451e-05
11.1703,4.83155e-06
-25.624,0.0210458
-20.776,0.000631215
29.6144,7.23441e-05
32.5256,7.41047e-05
-4.1906,0.000327309
-1.0567,6.90552e-06
23.6129,2.9309e-05
25.0502,8.50198e-05
-7.6720,0.000314076
-6.0121,0.000910953
14.6818,3.16053e-05
14.4055,9.31051e-06
-18.238,0.00110006
-18.292,0.00543241
8.50411,0.000121064
7.01850,0.000111477
8.23044,0.000480643
6.96742,1.36251e-05
26.7512,2.10644e-05
23.5520,1.62099e-05
24.8421,8.19064e-06
21.8654,3.7172e-05
27.4847,3.88643e-05
22.8114,1.99571e-06
28.0957,1.02022e-05
23.6450,3.15569e-05
13.7318,1.05264e-05
7.34500,7.27792e-05
12.7074,0.000227375
6.54315,4.81506e-05
-3.9444,0.000114979
0.14843,0.000247807
2.24551,0.000451958
6.56097,8.94111e-05
21.8574,4.69952e-05
24.2367,0.000105082
26.4119,6.39303e-05
29.0138,0.000114865
11.9292,1.01621e-05
12.8345,1.2371e-05
19.0038,2.0642e-05
20.1317,8.51124e-06
5.73115,5.28435e-05
4.92277,3.8382e-05
11.1703,1.66046e-06
10.5845,1.80117e-05
2.59522,0.000964577
7.80863,0.000111712
-1.9228,5.13789e-06
3.51312,0.00017142
15.4547,2.14179e-05
18.9544,0.000132019
9.30117,5.40896e-05
13.0235,1.10473e-05
14.0714,4.07715e-05
16.0972,0.000109035
10.4379,0.000136793
12.6863,1.74378e-05
-5.0690,7.62539e-05
-4.7569,0.00046527
-10.337,0.000792781
-9.8031,0.000812986
-12.813,0.00153449
-2.0212,1.68661e-05
-10.867,0.00105014
0.14680,0.000119148
7.60106,7.44105e-05
16.6793,1.41426e-05
7.91114,9.00458e-05
17.2119,2.92408e-05
-4.4439,8.62038e-05
3.16038,0.000111953
-1.6137,1.156e-05
6.21315,6.94368e-05
-16.029,9.24973e-05
-10.139,0.000223829
-14.834,2.87636e-05
-8.7216,3.6255e-06
23.2846,0.000160569
20.4719,0.000132699
-8.9889,0.000385096
-11.579,0.000679688
39.7404,4.48414e-05
35.2140,0.000188636
5.83133,1.62152e-05
1.52755,2.29046e-05
50.0914,0.000397995
44.0911,0.000574765
18.7024,8.69115e-05
12.9247,8.10458e-06
34.5472,5.00128e-05
26.8332,5.05929e-06
1.52279,0.00013218
-5.9685,0.000227454
17.3142,0.000114679
20.0799,5.00286e-05
-8.4958,0.00035679
-5.5074,0.00073116
41.3247,0.00010265
42.3768,0.000660583
13.8792,1.91271e-06
15.1539,0.000145762
41.0140,0.000198716
40.5922,0.000135574
16.0887,5.94936e-05
15.8894,3.03653e-05
33.0246,5.50755e-05
30.8891,5.86698e-05
6.46379,0.000155031
4.55090,9.13347e-05
10.5257,0.000144131
14.4120,0.000145944
-25.992,0.035853
-21.883,0.00110472
21.5938,1.99374e-05
23.7665,7.39572e-06
-16.559,7.42974e-05
-14.164,0.000269071
29.8282,9.03166e-05
30.5269,2.56693e-05
-5.8052,0.000411729
-4.8839,0.000320538
8.89629,0.000131436
7.88135,0.000586489
-28.372,0.0113611
-29.164,0.00135869
1.59548,0.000178275
11.0602,1.9e-05
-28.459,0.000277187
-18.771,0.00463367
20.2183,3.06732e-05
27.9694,7.57908e-05
-11.471,0.00032423
-3.4978,0.000199725
17.7909,6.2062e-06
24.0681,0.000120535
-11.378,0.000584293
-4.8790,0.0001126
4.41381,0.000171308
8.97735,7.26763e-05
-26.391,0.00156415
-21.605,4.42291e-05
-12.594,0.000439219
-15.717,0.00046846
-17.405,0.00309245
-20.306,0.000219194
7.09756,0.00010041
2.26070,0.000269418
0.65069,7.66255e-05
-3.9635,1.27295e-05
2.06394,0.000307971
-4.2468,3.29165e-05
-1.8628,0.000100948
-7.9510,1.932e-06
-10.243,8.02192e-05
-18.268,0.000588621
-15.806,0.00144645
-23.608,0.00842656
-19.360,0.0173531
-16.905,0.0028386
-17.708,0.00244554
-15.030,0.000224395
7.88650,2.10359e-05
8.62812,4.95938e-06
7.90324,1.84532e-05
8.86746,3.78457e-05
-7.8088,0.00140306
-8.5411,7.19641e-05
-5.2719,0.00131951
-5.7817,0.00064004
-12.561,0.00146809
-15.007,9.01956e-05
-11.660,0.000385994
-13.883,0.000112203
19.0557,1.44329e-05
22.6315,6.62965e-05
9.99989,1.02778e-05
13.7982,9.09008e-06
33.3602,2.33028e-06
35.2223,4.37627e-05
22.6689,8.92387e-05
24.7536,2.00938e-05
26.2098,2.12046e-05
26.5980,7.07094e-06
18.0386,4.05827e-05
18.6494,2.60674e-05
8.51432,0.000207696
7.18889,9.67981e-06
-1.2923,0.000241847
-2.3951,0.000212667
9.33007,0.000175786
18.4843,6.7623e-06
6.73781,0.000173125
16.1147,1.55347e-06
31.1892,3.92253e-05
38.6299,5.1754e-05
26.9616,1.4356e-05
34.6248,1.78436e-05
13.3772,8.0621e-05
19.3439,0.00013387
11.6696,4.47987e-06
17.8589,6.64448e-06
3.23647,0.000132344
7.48952,2.05567e-05
-0.1065,0.000529374
4.36909,5.69188e-05
5.99448,0.000105283
1.54415,7.23091e-05
-30.816,0.000135484
-35.044,0.00150186
23.8952,1.28658e-05
17.7312,3.01819e-05
-14.551,0.000271707
-20.493,0.00178415
28.4791,2.06838e-05
20.8412,1.26684e-05
-7.4475,0.0021901
-14.862,0.000940155
14.3799,6.73886e-05
5.02834,8.7607e-05
-23.182,0.0169308
-32.311,0.00266846
5.70675,7.20504e-06
6.83490,5.07771e-05
-24.641,0.00160136
-23.290,0.0147868
31.1622,8.01222e-05
30.5767,7.21119e-05
-0.8210,0.000140763
-1.1839,0.000323537
25.0845,9.57425e-05
23.0250,0.000180081
-4.3786,0.000176141
-6.2154,0.000601874
18.5400,4.70628e-05
14.7669,0.000284601
-12.558,0.000351303
-16.109,9.60768e-06
30.7948,6.07263e-07
33.0435,2.60273e-05
-10.261,0.00335463
-7.7897,8.7478e-05
43.3078,0.00114593
43.8429,0.000156556
0.61656,1.4456e-05
1.37421,0.000328784
45.7751,0.000563331
44.8362,1.35999e-05
5.60391,5.16621e-05
4.88760,6.40312e-05
26.2881,4.97986e-06
23.6356,2.57648e-05
-15.518,0.00309309
-17.948,0.00100767
27.5472,1.07924e-05
35.3743,2.65009e-05
-7.0450,8.33226e-05
1.00473,5.65936e-05
47.6150,8.09246e-05
53.7285,0.00239478
11.3873,3.74853e-05
17.7234,3.20538e-05
39.4205,4.74869e-05
44.0601,0.0003104
5.71300,7.05764e-05
10.5751,3.65806e-05
27.4884,4.21622e-05
30.4143,0.000139667
-7.8545,0.000481154
-4.7060,3.89044e-05
-9.2042,0.000405745
-7.4875,3.08878e-05
-11.900,0.000348301
-9.9613,9.74305e-06
6.04175,0.000189621
6.04476,0.000897606
1.70997,1.22408e-05
1.93558,5.79919e-05
4.58226,0.000108136
3.11131,0.000307007
2.77058,0.000344899
1.52222,0.000279691
-12.171,0.000638511
-15.356,0.000122746
-15.618,0.0013758
-18.580,0.00114162
-23.858,0.0118322
-16.563,0.00299546
-20.091,0.0395034
-12.573,0.000437415
-1.0575,0.000299899
4.52392,4.7281e-05
1.07427,8.98649e-05
6.87836,1.69958e-05
-13.178,6.48918e-05
-9.0712,0.000311407
-8.5268,0.000341486
-4.1966,0.000136924
-22.377,0.00402775
-19.984,0.00543207
-19.361,0.0348121
-16.745,0.00131717
-9.5539,0.000209617
-1.1382,6.46344e-05
-16.494,0.00594145
-7.8564,7.72914e-05
0.30440,0.000948584
7.00644,4.08681e-05
-8.2717,0.000155969
-1.3471,0.000289526
-3.2718,0.000234234
1.95626,0.000263908
-9.3279,0.000344887
-3.8772,0.000672276
-25.413,0.0019912
-21.899,0.00238932
-33.105,0.000967177
-29.368,0.00104826
-27.167,0.00450341
-13.173,5.84828e-06
-27.645,0.00286161
-13.428,0.000388135
-9.7547,0.00120414
2.52574,0.000111744
-11.867,0.000765522
0.63574,7.69525e-05
-23.992,0.0417947
-13.186,0.00113727
-23.585,0.030625
-12.556,0.000258253
-38.579,0.000118097
-29.486,7.34932e-05
-39.807,0.000419292
-30.492,0.00486379
8.93280,3.12642e-05
9.32234,1.2363e-05
-25.763,0.00143744
-25.151,0.00115069
22.3873,8.21676e-05
21.0632,1.63654e-05
-13.944,0.000279697
-15.045,0.00192153
30.5454,0.000101762
27.7474,1.70726e-05
-3.2661,7.82603e-05
-5.8416,0.00030001
12.0000,0.000143475
7.48839,0.000302151
-23.447,0.000471089
-27.736,0.00186235
0.75681,0.000129275
6.72483,3.25007e-05
-27.475,0.00148117
-21.285,0.017902
21.7661,1.27188e-05
26.0205,3.01036e-05
-8.1019,4.18587e-05
-3.6250,6.80351e-05
19.2625,6.16857e-05
22.0430,0.000102007
-8.0854,0.000873003
-5.0824,9.43299e-05
8.27194,0.000402376
9.33872,2.27828e-05
-20.711,0.00957128
-19.422,0.00621285
1.73313,1.85344e-06
8.82169,0.000118454
-37.207,0.000187729
-29.896,0.00762559
9.80006,3.06247e-06
15.1749,7.64706e-05
-30.776,0.032973
-25.178,0.00234067
15.8414,5.77749e-05
19.7423,0.000146537
-22.214,0.0440896
-18.091,0.000546363
-8.0916,0.0010757
-5.9043,0.000595704
-47.783,0.000304589
-45.373,0.0005484
-9.4027,0.000989531
3.26432,8.24495e-05
-41.879,8.95529e-05
-28.990,7.923e-05
6.21897,0.000307034
17.1723,5.66011e-05
-27.893,0.0014107
-16.717,0.00101346
1.59865,0.000156886
11.0780,3.62733e-05
-29.993,2.01909e-05
-20.291,0.0112162
-14.779,0.000298049
-7.0138,0.000274222
-48.007,0.00076083
-40.019,0.000180293
